participant,text_name,gender,age,loc,JCATscore,lang,JLPT,Text Length,Avg Sent Length,Avg NP length,Avg VP length,Subordinate Clauses per sentence,Subordinate Clauses per clause,Coordinate Clauses per sentence,Coordinate Clauses per clause,Subordinate Clauses per Coordinate Clauses,CCfreq,SCfreq,Avg Clause Length,Avg Clause per Sent,MDD,MHD,CTTR,MTLD,noun_density,verb_density,adjective_density,adverb_density,mci_5_surface,mci_10_surface,mci_5_inflection,mci_10_inflection,JRMA_all_MTLD,JRMA_content_MTLD,JRMA_function_MTLD,JRMA_all_MATTR,JRMA_content_MATTR,JRMA_function_MATTR,LFP_total_tokens,JLPT Vocab N1,JLPT Vocab N2,JLPT Vocab N3,JLPT Vocab N4,JLPT Vocab N5,LFP_OOV_percent,LFP_6k_percent,LFP_5k_percent,LFP_1k_percent,LFP_7k_percent,LFP_OOV_count,LFP_6k_count,LFP_5k_count,LFP_1k_count,LFP_7k_count,match_tsuideni_N3,match_tetamaranai_N2,match_marude_N3,match_kamoshirenai_N4,match_sae_N3,match_tsumoride_N3,match_ippou_N2,match_mottomo_N2,match_aete_N1,match_sonoue_N2,match_kotogaaru_N4,match_taradou_N4,match_nao_N2,match_karashite_N2,match_sorenishitemo_N2,match_yagate_N2,match_dakedenaku_N3,match_moshikashitara_N3,match_katsute_N1,match_mitaini_N4,match_shikanai_N4,match_teshikarubeki_N1,match_nikaigiru_N2,match_kotohanai_N4,match_yasui_N4,match_tabini_N3,match_okagede_N3,match_temorau_N4,match_mokamawazu_N2,match_dounimonai_N1,match_saseru_N4,match_amarini_N3,match_nikakawarazu_N2,match_bakoso_N1,match_nikimatteiru_N2,match_nebanaranai_N2,match_saserareru_N4,match_naikotohanai_N3,match_ikoukei_N4,match_nimokakawarazu_N2,match_tsutsuaru_N2,match_burini_N2,match_shikamo_N2,match_hodonai_N3,match_monono_N2,match_soretomo_N3,match_enai_N2,match_tokangaerareru_N2,match_hougamashi_N1,match_annojyou_N1,match_younakigasuru_N3,match_temiseru_N1,match_shidai_N2,match_tetouzenda_N2,match_yara_N2,match_karasuruto_N2,match_nagaramo_N3,match_ijyou_N4,match_yorihokanai_N2,match_toiu_N3,match_nikuraberu_N3,match_teitadakimasen_N4,match_osoregaru_N2,match_keshitenai_N3,match_toha_N1,match_kirigani_N1,match_tekureru_N4,match_toiu_N1,match_gimi_N3,match_toiuyori_N3,match_nasaru_N4,match_nikui_N4,match_yori_N4,match_mitai_N4,match_kashira_N4,match_nikagitte_N2,match_onegau_N2,match_tekuru_N4,match_kaigaru_N2,match_shikanai_N3,match_tohaie_N1,match_deshouganai_N3,match_uchini_N3,match_nimotodzuite_N2,match_dakedo_N3,match_ippouda_N3,match_karaiuto_N2,match_youni_N4,match_nikotaete_N2,match_tsutsu_N2,match_katoomottara_N2,match_kuseni_N3,match_ppanashi_N3,match_koso_N3,match_gatai_N3,match_kiru_N3,match_arakajime_N1,match_teshimau_N4,match_kaigiri_N2,match_chigainai_N3,match_tehairarenai_N2,match_kanousei_N1,match_mushiro_N3,match_nasai_N4,match_gozaimasu_N4,match_naidehairarenai_N2,match_deshikanai_N2,match_monodakara_N2,match_bayokatta_N3,match_tohakagiranai_N3,match_ppoi_N3,match_hatashite_N2,match_amari_N3,match_tsumari_N3,match_toiumonoda_N2,match_ikurademo_N3,match_eru_N2,match_kirenai_N3,match_tokoro_bakari_N4,match_fuuni_N2,match_moshikuha_N1,match_nikagirazu_N2,match_totomoni_N3,match_gasuru_N4,match_zuni_N3,match_toomou_N4,match_seide_N3,match_sarani_N3,match_ikanaru_N1,match_kiraigaaru_N1,match_nisuginai_N2,match_temiru_N4,match_ukemi_N4,match_hodo_N3,match_tashikani_N3,match_bekida_N3,match_ijyouni_N2,LFP_3k_percent,LFP_3k_count,LFP_8k_percent,LFP_2k_percent,LFP_8k_count,LFP_2k_count,LFP_10k_percent,LFP_10k_count,LFP_4k_percent,LFP_4k_count,LFP_9k_percent,LFP_9k_count
JJJ44,SW2,男性,27.0,日本語母語話者,999,日本語,NS,88,17.6,2.210526315789474,4.8,1.0,0.35714285714285715,1.0,0.35714285714285715,1.0,1.1363636363636365,10.227272727272728,6.285714285714286,2.8,3.5180722891566263,2.0,3.6181361349331636,44.0,0.22727272727272727,0.3068181818181818,0.0,0.0,7.333,12.355,13.283,19.542,44.0,,,0.6882051282051282,0.8529411764705882,0.3076923076923077,74,1.0,1.0,16.0,5.0,37.0,20.27,1.35,4.05,66.22,2.7,15.0,1.0,3.0,49.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.7,,2.0,1.35,1.0,1.35,1.0,,
JJJ44,SW1,男性,27.0,日本語母語話者,999,日本語,NS,92,15.333333333333334,2.310344827586207,3.5,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,7.608695652173914,7.666666666666667,2.0,2.8372093023255816,2.2325581395348837,2.8013971669430457,30.666666666666668,0.2717391304347826,0.32608695652173914,0.0,0.0,7.165,11.947,13.12,18.107,33.89473684210527,,,0.5688372093023253,0.631578947368421,0.25,78,,,16.0,4.0,38.0,25.64,,3.85,66.67,,20.0,,3.0,52.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.0,,,,,,,,,,
JJJ44,m1,男性,27.0,日本語母語話者,999,日本語,NS,142,14.2,2.3833333333333333,3.8,1.3,0.6190476190476191,0.4,0.19047619047619047,1.3,0.0,3.5211267605633805,6.761904761904762,2.1,2.8106060606060606,2.3333333333333335,4.68778754986572,55.22222222222222,0.38028169014084506,0.2746478873239437,0.014084507042253521,0.014084507042253521,7.264,12.371,15.603,21.991,48.4364406779661,81.64799999999998,,0.709032258064516,0.8320000000000001,0.32653061224489793,108,6.0,,29.0,8.0,31.0,33.33,0.93,0.93,53.7,1.85,36.0,1.0,1.0,58.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,2.0,0.93,2.78,1.0,3.0,,,2.78,3.0,0.93,1.0
JJJ44,m2,男性,27.0,日本語母語話者,999,日本語,NS,125,15.625,2.8076923076923075,4.25,1.25,0.5882352941176471,0.5,0.23529411764705882,1.25,0.0,6.4,7.352941176470588,2.125,3.3162393162393164,2.3675213675213675,4.237452064625629,48.913043478260875,0.4,0.208,0.016,0.016,6.538,10.175,12.888,17.433,48.913043478260875,58.24,,0.7092105263157894,0.7600000000000001,0.3611111111111111,93,6.0,1.0,22.0,9.0,30.0,23.66,6.45,1.08,54.84,1.08,22.0,6.0,1.0,51.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6.45,,6.0,,,6.45,6.0,,
JJJ44,m3,男性,27.0,日本語母語話者,999,日本語,NS,115,11.5,1.903225806451613,4.4,1.1,0.4782608695652174,0.3,0.13043478260869565,1.1,0.0,4.3478260869565215,5.0,2.3,2.8666666666666667,1.8761904761904762,4.351911124412194,45.54076539101498,0.33043478260869563,0.33043478260869563,0.017391304347826087,0.017391304347826087,6.389,9.805,14.331,20.297,38.333333333333336,,,0.6748484848484844,0.8,0.42857142857142855,86,8.0,1.0,25.0,9.0,23.0,29.07,1.16,1.16,46.51,3.49,25.0,1.0,1.0,40.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1.0,,8.14,,7.0,,,8.14,7.0,1.16,1.0
JJJ44,e,男性,27.0,日本語母語話者,999,日本語,NS,359,25.642857142857142,2.0123456790123457,4.214285714285714,2.9285714285714284,0.7592592592592593,0.5,0.12962962962962962,2.9285714285714284,0.2785515320334262,4.735376044568245,6.648148148148148,3.857142857142857,3.028985507246377,2.9478260869565216,5.336712601663843,55.5225744476465,0.2841225626740947,0.2757660167130919,0.022284122562674095,0.022284122562674095,7.535,14.466,12.868,23.004,53.35225303292894,80.1818181818182,12.083333333333334,0.7081935483870967,0.7714285714285715,0.34479166666666655,308,5.0,7.0,74.0,19.0,110.0,23.38,0.32,0.97,63.96,1.3,72.0,1.0,3.0,197.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.0,0.32,6.82,1.0,21.0,,,1.62,5.0,,
CCS49,SW1,女性,22.0,中国語(台湾),272,中国語（台湾）,N2,124,13.777777777777779,2.129032258064516,4.666666666666667,1.3333333333333333,0.6666666666666666,0.1111111111111111,0.05555555555555555,1.3333333333333333,1.6129032258064515,2.4193548387096775,6.888888888888889,2.0,3.121739130434783,1.8521739130434782,3.810003810005715,41.333333333333336,0.2661290322580645,0.33064516129032256,0.04838709677419355,0.04838709677419355,7.143,12.046,12.972,18.883,41.333333333333336,,,0.6594666666666662,0.7142857142857143,0.3469387755102041,101,1.0,,32.0,3.0,44.0,17.82,,2.97,72.28,0.99,18.0,,3.0,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,3.0,,1.98,,2.0,,,,,0.99,1.0
CCS49,SW2,女性,22.0,中国語(台湾),272,中国語（台湾）,N2,105,13.125,1.9375,4.75,1.25,0.5882352941176471,0.125,0.058823529411764705,1.25,0.9523809523809524,5.714285714285714,6.176470588235294,2.125,3.082474226804124,1.690721649484536,3.4503277967117714,42.21932114882507,0.29523809523809524,0.2571428571428571,0.02857142857142857,0.02857142857142857,6.419,9.722,13.813,18.622,40.45871559633028,,,0.5971428571428568,0.7692307692307693,0.29545454545454547,85,1.0,3.0,19.0,4.0,33.0,21.18,,3.53,67.06,1.18,18.0,,3.0,57.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.35,,2.0,2.35,2.0,2.35,2.0,,
CCS49,e,女性,22.0,中国語(台湾),272,中国語（台湾）,N2,338,17.789473684210527,2.152317880794702,4.0,2.473684210526316,0.7833333333333333,0.3157894736842105,0.1,2.473684210526316,1.183431952662722,3.2544378698224854,5.633333333333334,3.1578947368421053,2.9843260188087775,2.592476489028213,5.384615384615385,60.18771929824562,0.3076923076923077,0.20710059171597633,0.038461538461538464,0.038461538461538464,7.641,14.097,12.789,20.453,56.333333333333336,89.60000000000001,11.363636363636363,0.7128719723183392,0.8060759493670892,0.3402631578947367,273,5.0,2.0,48.0,15.0,114.0,19.05,0.73,1.1,65.93,1.1,52.0,2.0,3.0,180.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,4.0,0.73,5.49,2.0,15.0,0.73,2.0,2.93,8.0,0.73,2.0
CCS49,m2,女性,22.0,中国語(台湾),272,中国語（台湾）,N2,153,17.0,2.0163934426229506,4.222222222222222,1.2222222222222223,0.5238095238095238,0.5555555555555556,0.23809523809523808,1.2222222222222223,0.6535947712418301,5.228758169934641,7.285714285714286,2.3333333333333335,3.375,2.6180555555555554,4.801960383990248,76.5,0.35294117647058826,0.22875816993464052,0.0457516339869281,0.0457516339869281,6.068,9.438,14.971,18.568,76.5,97.56444444444445,17.0,0.726923076923077,0.8771428571428572,0.34,113,6.0,3.0,34.0,7.0,40.0,15.04,3.54,5.31,61.95,4.42,17.0,4.0,6.0,70.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1.0,,6.19,,7.0,,,2.65,3.0,,
CCS49,m3,女性,22.0,中国語(台湾),272,中国語（台湾）,N2,120,15.0,1.9318181818181819,3.75,1.0,0.5,0.5,0.25,1.0,0.0,5.0,7.5,2.0,3.0357142857142856,2.5535714285714284,4.389381125701739,66.90265486725664,0.3416666666666667,0.23333333333333334,0.05,0.05,6.293,9.289,10.196,14.281,61.74757281553397,,,0.7338028169014081,0.75,0.3888888888888889,91,3.0,1.0,22.0,9.0,35.0,23.08,5.49,1.1,61.54,1.1,21.0,5.0,1.0,56.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.1,,1.0,2.2,2.0,3.3,3.0,1.1,1.0
CCS49,m1,女性,22.0,中国語(台湾),272,中国語（台湾）,N2,136,12.363636363636363,2.08,4.363636363636363,1.0,0.5238095238095238,0.2727272727272727,0.14285714285714285,1.0,0.7352941176470588,4.411764705882353,6.476190476190476,1.9090909090909092,2.776,1.864,4.790078594467576,80.14784394250515,0.34558823529411764,0.25735294117647056,0.022058823529411766,0.022058823529411766,6.375,10.084,16.645,23.406,68.0,58.33333333333334,,0.7188505747126439,0.76,0.4883720930232558,99,6.0,,32.0,9.0,25.0,27.27,1.01,3.03,61.62,1.01,27.0,1.0,3.0,61.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.0,1.01,1.01,1.0,1.0,,,2.02,2.0,1.01,1.0
EUS53,SW1,女性,19.0,英語(D有),91,英語,N5,54,9.0,2.4705882352941178,3.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,9.0,1.0,2.4166666666666665,1.4166666666666667,2.4056261216234405,27.0,0.35185185185185186,0.2962962962962963,0.018518518518518517,0.018518518518518517,,,,,27.0,,,0.476,0.6111111111111112,0.4,44,,,11.0,,19.0,29.55,,,63.64,2.27,13.0,,,28.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.55,,2.0,,,,,,
EUS53,SW2,女性,19.0,英語(D有),91,英語,N5,47,7.833333333333333,2.0,3.1666666666666665,0.3333333333333333,0.2857142857142857,0.0,0.0,0.3333333333333333,2.127659574468085,2.127659574468085,6.714285714285714,1.1666666666666667,2.5853658536585367,1.3414634146341464,2.3722688663952245,,0.2978723404255319,0.3191489361702128,0.0,0.0,4.838,,10.811,,,,,0.48936170212765956,0.7333333333333333,0.4,36,1.0,,9.0,1.0,15.0,30.56,,,69.44,,11.0,,,25.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JJN29,SW1,女性,41.0,国内自然習得,227,フランス語,N3,102,11.333333333333334,2.4375,4.222222222222222,1.3333333333333333,0.7058823529411765,0.2222222222222222,0.11764705882352941,1.3333333333333333,0.9803921568627451,2.941176470588235,6.0,1.8888888888888888,2.752688172043011,1.5376344086021505,3.2206441932644223,35.7,0.3235294117647059,0.30392156862745096,0.029411764705882353,0.029411764705882353,6.648,10.463,12.641,17.311,35.7,,,0.5720754716981126,0.6428571428571429,0.30952380952380953,86,1.0,,33.0,4.0,35.0,30.23,,1.16,68.6,,26.0,,1.0,59.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JJN29,SW2,女性,41.0,国内自然習得,227,フランス語,N3,112,14.0,2.0,4.0,1.25,0.5,0.375,0.15,1.25,0.0,5.357142857142857,5.6,2.5,3.0096153846153846,1.8942307692307692,3.407580834383411,28.427480916030536,0.24107142857142858,0.3482142857142857,0.017857142857142856,0.017857142857142856,7.441,12.755,10.814,14.53,28.427480916030536,,,0.5876190476190475,0.8055555555555556,0.23404255319148937,88,1.0,1.0,28.0,8.0,34.0,27.27,,3.41,65.91,,24.0,,3.0,58.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.14,1.0,2.27,2.0,,
JJN29,e,女性,41.0,国内自然習得,227,フランス語,N3,468,11.414634146341463,2.2135922330097086,3.2439024390243905,1.4634146341463414,0.6896551724137931,0.17073170731707318,0.08045977011494253,1.4634146341463414,1.0683760683760684,3.632478632478633,5.379310344827586,2.1219512195121952,2.782201405152225,2.1311475409836067,6.308402346944919,81.28421052631579,0.3333333333333333,0.24572649572649571,0.023504273504273504,0.023504273504273504,7.593,14.087,13.967,21.432,68.48780487804878,124.0998248686515,14.583333333333334,0.7575656324582335,0.831971830985915,0.4041269841269842,388,12.0,3.0,82.0,26.0,143.0,20.62,0.26,0.52,63.14,1.03,80.0,1.0,2.0,245.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,13.0,1.03,6.19,4.0,24.0,0.52,2.0,2.58,10.0,0.77,3.0
JJN29,m1,女性,41.0,国内自然習得,227,フランス語,N3,190,10.555555555555555,2.1627906976744184,3.388888888888889,0.6666666666666666,0.46153846153846156,0.2777777777777778,0.19230769230769232,0.6666666666666666,1.0526315789473684,2.631578947368421,7.3076923076923075,1.4444444444444444,2.5755813953488373,2.2848837209302326,4.616902584383194,47.5,0.3263157894736842,0.25263157894736843,0.03684210526315789,0.03684210526315789,7.292,12.404,16.41,21.629,42.73092369477912,98.58333333333333,9.714285714285714,0.6882269503546101,0.8387500000000001,0.3589473684210526,142,9.0,4.0,44.0,9.0,43.0,19.01,0.7,1.41,66.2,2.82,27.0,1.0,2.0,94.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.0,,4.93,,7.0,,,4.23,6.0,,
JJN29,m2,女性,41.0,国内自然習得,227,フランス語,N3,97,12.125,1.8372093023255813,4.0,0.875,0.4666666666666667,0.25,0.13333333333333333,0.875,0.0,5.154639175257731,6.466666666666667,1.875,2.5280898876404496,1.9887640449438202,4.810319662738846,52.86450960566229,0.32989690721649484,0.29896907216494845,0.041237113402061855,0.041237113402061855,6.741,9.907,16.467,21.838,51.56114398422091,,,0.7329166666666663,1.0,0.5,70,2.0,1.0,19.0,3.0,22.0,27.14,1.43,5.71,54.29,7.14,19.0,1.0,4.0,38.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.43,,1.0,,,2.86,2.0,,
JJN29,m3,女性,41.0,国内自然習得,227,フランス語,N3,129,9.214285714285714,1.694915254237288,3.5714285714285716,0.9285714285714286,0.5652173913043478,0.14285714285714285,0.08695652173913043,0.9285714285714286,0.0,3.875968992248062,5.608695652173913,1.6428571428571428,2.217391304347826,1.7043478260869565,5.229611573463399,64.5,0.35658914728682173,0.2558139534883721,0.046511627906976744,0.046511627906976744,7.072,11.292,15.424,21.161,51.08485856905158,141.16666666666663,,0.7342500000000003,0.88,0.358974358974359,99,2.0,4.0,26.0,8.0,40.0,25.25,2.02,3.03,62.63,1.01,25.0,2.0,3.0,62.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,2.0,,3.03,,3.0,,,1.01,1.0,,
